news_url,outlet,outlet_latitude,outlet_longitude,gpe,gpe_latitude,gpe_longitude
https://www.themontynews.org/single-post/2019/12/27/Km1AMj3uihDO-rYQTugik6O7sFx9QYctpKmPe3mHQdU.eyJpbnN0YW5jZUlkIjoiYTcwZDhiZTMtYTU5NC00YjY1LWFiMGUtZWYyOThiYzBmM2ZkIiwiYXBwRGVmSWQiOiIxNGI4OTY4OC05YjI1LTUyMTQtZDFjYi1hM2ZiOTY4MzYxOGIiLCJtZXRhU2l0ZUlkIjoiNWM0MDRmMmUtNDBjMy00ZWQ5LTg3OGQtOTFlOGNiMTdlZDJlIiwic2lnbkRhdGUiOiIyMDIwLTAxLTEzVDE0OjQxOjUzLjg2MVoiLCJkZW1vTW9kZSI6ZmFsc2UsImFpZCI6IjYyNGY2MTMwLTZlODQtNDRjMy05MWFhLTgyYjQ2YTFiOTFlYyIsImJpVG9rZW4iOiJmYjRkYzRjZC1lNTU3LTA1YmMtMmM4My03ZWMxNDBkNzFlZDMiLCJzaXRlT3duZXJJZCI6IjAwZjBkNjFhLWFkY2UtNGRkZi05YjQ4LWY4MWQ0OTFlNjI0YiJ9,themontynews.org,40.4675835,-74.6628114,Blawenburg,40.4076607,-74.7022475
https://www.themontynews.org/single-post/2019/12/27/Km1AMj3uihDO-rYQTugik6O7sFx9QYctpKmPe3mHQdU.eyJpbnN0YW5jZUlkIjoiYTcwZDhiZTMtYTU5NC00YjY1LWFiMGUtZWYyOThiYzBmM2ZkIiwiYXBwRGVmSWQiOiIxNGI4OTY4OC05YjI1LTUyMTQtZDFjYi1hM2ZiOTY4MzYxOGIiLCJtZXRhU2l0ZUlkIjoiNWM0MDRmMmUtNDBjMy00ZWQ5LTg3OGQtOTFlOGNiMTdlZDJlIiwic2lnbkRhdGUiOiIyMDIwLTAxLTEzVDE0OjQxOjUzLjg2MVoiLCJkZW1vTW9kZSI6ZmFsc2UsImFpZCI6IjYyNGY2MTMwLTZlODQtNDRjMy05MWFhLTgyYjQ2YTFiOTFlYyIsImJpVG9rZW4iOiJmYjRkYzRjZC1lNTU3LTA1YmMtMmM4My03ZWMxNDBkNzFlZDMiLCJzaXRlT3duZXJJZCI6IjAwZjBkNjFhLWFkY2UtNGRkZi05YjQ4LWY4MWQ0OTFlNjI0YiJ9,themontynews.org,40.4675835,-74.6628114,Griggstown,40.4378831,-74.6132128
https://www.themontynews.org/single-post/2019/12/27/Km1AMj3uihDO-rYQTugik6O7sFx9QYctpKmPe3mHQdU.eyJpbnN0YW5jZUlkIjoiYTcwZDhiZTMtYTU5NC00YjY1LWFiMGUtZWYyOThiYzBmM2ZkIiwiYXBwRGVmSWQiOiIxNGI4OTY4OC05YjI1LTUyMTQtZDFjYi1hM2ZiOTY4MzYxOGIiLCJtZXRhU2l0ZUlkIjoiNWM0MDRmMmUtNDBjMy00ZWQ5LTg3OGQtOTFlOGNiMTdlZDJlIiwic2lnbkRhdGUiOiIyMDIwLTAxLTEzVDE0OjQxOjUzLjg2MVoiLCJkZW1vTW9kZSI6ZmFsc2UsImFpZCI6IjYyNGY2MTMwLTZlODQtNDRjMy05MWFhLTgyYjQ2YTFiOTFlYyIsImJpVG9rZW4iOiJmYjRkYzRjZC1lNTU3LTA1YmMtMmM4My03ZWMxNDBkNzFlZDMiLCJzaXRlT3duZXJJZCI6IjAwZjBkNjFhLWFkY2UtNGRkZi05YjQ4LWY4MWQ0OTFlNjI0YiJ9,themontynews.org,40.4675835,-74.6628114,Montgomery,40.4329141,-74.66346399999999
https://www.themontynews.org/single-post/2019/10/15/00f0d6_4db7264f44cd90e17801e7a1f795c758_1289.json,themontynews.org,40.4675835,-74.6628114,Blawenburg,40.4076607,-74.7022475
https://www.themontynews.org/single-post/2019/10/15/00f0d6_4db7264f44cd90e17801e7a1f795c758_1289.json,themontynews.org,40.4675835,-74.6628114,Griggstown,40.4378831,-74.6132128
https://www.themontynews.org/single-post/2019/10/15/00f0d6_4db7264f44cd90e17801e7a1f795c758_1289.json,themontynews.org,40.4675835,-74.6628114,Montgomery,40.4329141,-74.66346399999999
https://www.themontynews.org/single-post/2019/10/19/00f0d6_838048d048cc011861e8caafde374dda_1309.json,themontynews.org,40.4675835,-74.6628114,Blawenburg,40.4076607,-74.7022475
https://www.themontynews.org/single-post/2019/10/19/00f0d6_838048d048cc011861e8caafde374dda_1309.json,themontynews.org,40.4675835,-74.6628114,Griggstown,40.4378831,-74.6132128
https://www.themontynews.org/single-post/2019/10/19/00f0d6_838048d048cc011861e8caafde374dda_1309.json,themontynews.org,40.4675835,-74.6628114,Montgomery,40.4329141,-74.66346399999999
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,Blawenburg,40.4076607,-74.7022475
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,Griggstown,40.4378831,-74.6132128
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,Montgomery,40.4329141,-74.66346399999999
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,US,40.0583238,-74.4056612
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,Princeton,40.3572976,-74.6672226
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,Washington D.C.,40.7584326,-74.9793378
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,Rocky Hill,40.3998283,-74.6343244
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,Pinehurst,39.477727,-74.548897
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,North Carolina,40.0583238,-74.4056612
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,Clint,40.6367682,-74.90988999999999
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,Jersey City,40.7177545,-74.0431435
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,Montgomery Township,40.4329141,-74.66346399999999
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,Trent,40.2205824,-74.759717
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,Lompoc,40.0583238,-74.4056612
https://www.themontynews.org/blog-1/categories/obituaries,themontynews.org,40.4675835,-74.6628114,Belle,40.4675835,-74.6628114
https://www.themontynews.org/single-post/2019/09/12/SK9PAa_7xprlp-aF1s5j3l8JgGABm3Zb1KPpHRTFuV0.eyJpbnN0YW5jZUlkIjoiMmRlYzc5ZTctZmMwYy00YTllLWE4N2YtNDllM2MxOTBkNTA0IiwiYXBwRGVmSWQiOiJlMzExOGUwYS1iMWMxLTRlMWQtYjY3ZC1kZGYwY2I5MjMwOWIiLCJtZXRhU2l0ZUlkIjoiNWM0MDRmMmUtNDBjMy00ZWQ5LTg3OGQtOTFlOGNiMTdlZDJlIiwic2lnbkRhdGUiOiIyMDE5LTExLTAyVDA0OjI1OjUzLjI3MVoiLCJpcEFuZFBvcnQiOiIyMDcuMjQxLjIzMS4xOTEvNDAxNjgiLCJkZW1vTW9kZSI6ZmFsc2UsImFpZCI6IjlmMmU2Njc1LTFhZTQtNDFjZC04ODViLWJiNjBlYmYwMGQwOSIsImJpVG9rZW4iOiI3MWFjMzZjOS1iY2NmLTA0NDctMmZmMi1kODBiMGE4NzM4MmEiLCJzaXRlT3duZXJJZCI6IjAwZjBkNjFhLWFkY2UtNGRkZi05YjQ4LWY4MWQ0OTFlNjI0YiJ9,themontynews.org,40.4675835,-74.6628114,Blawenburg,40.4076607,-74.7022475
https://www.themontynews.org/single-post/2019/09/12/SK9PAa_7xprlp-aF1s5j3l8JgGABm3Zb1KPpHRTFuV0.eyJpbnN0YW5jZUlkIjoiMmRlYzc5ZTctZmMwYy00YTllLWE4N2YtNDllM2MxOTBkNTA0IiwiYXBwRGVmSWQiOiJlMzExOGUwYS1iMWMxLTRlMWQtYjY3ZC1kZGYwY2I5MjMwOWIiLCJtZXRhU2l0ZUlkIjoiNWM0MDRmMmUtNDBjMy00ZWQ5LTg3OGQtOTFlOGNiMTdlZDJlIiwic2lnbkRhdGUiOiIyMDE5LTExLTAyVDA0OjI1OjUzLjI3MVoiLCJpcEFuZFBvcnQiOiIyMDcuMjQxLjIzMS4xOTEvNDAxNjgiLCJkZW1vTW9kZSI6ZmFsc2UsImFpZCI6IjlmMmU2Njc1LTFhZTQtNDFjZC04ODViLWJiNjBlYmYwMGQwOSIsImJpVG9rZW4iOiI3MWFjMzZjOS1iY2NmLTA0NDctMmZmMi1kODBiMGE4NzM4MmEiLCJzaXRlT3duZXJJZCI6IjAwZjBkNjFhLWFkY2UtNGRkZi05YjQ4LWY4MWQ0OTFlNjI0YiJ9,themontynews.org,40.4675835,-74.6628114,Griggstown,40.4378831,-74.6132128
https://www.themontynews.org/single-post/2019/09/12/SK9PAa_7xprlp-aF1s5j3l8JgGABm3Zb1KPpHRTFuV0.eyJpbnN0YW5jZUlkIjoiMmRlYzc5ZTctZmMwYy00YTllLWE4N2YtNDllM2MxOTBkNTA0IiwiYXBwRGVmSWQiOiJlMzExOGUwYS1iMWMxLTRlMWQtYjY3ZC1kZGYwY2I5MjMwOWIiLCJtZXRhU2l0ZUlkIjoiNWM0MDRmMmUtNDBjMy00ZWQ5LTg3OGQtOTFlOGNiMTdlZDJlIiwic2lnbkRhdGUiOiIyMDE5LTExLTAyVDA0OjI1OjUzLjI3MVoiLCJpcEFuZFBvcnQiOiIyMDcuMjQxLjIzMS4xOTEvNDAxNjgiLCJkZW1vTW9kZSI6ZmFsc2UsImFpZCI6IjlmMmU2Njc1LTFhZTQtNDFjZC04ODViLWJiNjBlYmYwMGQwOSIsImJpVG9rZW4iOiI3MWFjMzZjOS1iY2NmLTA0NDctMmZmMi1kODBiMGE4NzM4MmEiLCJzaXRlT3duZXJJZCI6IjAwZjBkNjFhLWFkY2UtNGRkZi05YjQ4LWY4MWQ0OTFlNjI0YiJ9,themontynews.org,40.4675835,-74.6628114,Montgomery,40.4329141,-74.66346399999999
https://www.themontynews.org/single-post/2019/09/12/SK9PAa_7xprlp-aF1s5j3l8JgGABm3Zb1KPpHRTFuV0.eyJpbnN0YW5jZUlkIjoiMmRlYzc5ZTctZmMwYy00YTllLWE4N2YtNDllM2MxOTBkNTA0IiwiYXBwRGVmSWQiOiJlMzExOGUwYS1iMWMxLTRlMWQtYjY3ZC1kZGYwY2I5MjMwOWIiLCJtZXRhU2l0ZUlkIjoiNWM0MDRmMmUtNDBjMy00ZWQ5LTg3OGQtOTFlOGNiMTdlZDJlIiwic2lnbkRhdGUiOiIyMDE5LTExLTAyVDA0OjI1OjUzLjI3MVoiLCJpcEFuZFBvcnQiOiIyMDcuMjQxLjIzMS4xOTEvNDAxNjgiLCJkZW1vTW9kZSI6ZmFsc2UsImFpZCI6IjlmMmU2Njc1LTFhZTQtNDFjZC04ODViLWJiNjBlYmYwMGQwOSIsImJpVG9rZW4iOiI3MWFjMzZjOS1iY2NmLTA0NDctMmZmMi1kODBiMGE4NzM4MmEiLCJzaXRlT3duZXJJZCI6IjAwZjBkNjFhLWFkY2UtNGRkZi05YjQ4LWY4MWQ0OTFlNjI0YiJ9,themontynews.org,40.4675835,-74.6628114,Trenton,40.2205824,-74.759717
